,fpr,tpr
0,0.0,0.0
1,0.0,0.0009794319294809011
2,0.0,0.15964740450538686
3,0.002840909090909091,0.15964740450538686
4,0.002840909090909091,0.24094025465230168
5,0.005681818181818182,0.24094025465230168
6,0.005681818181818182,0.2517140058765916
7,0.008522727272727272,0.2517140058765916
8,0.008522727272727272,0.2624877571008815
9,0.011363636363636364,0.2624877571008815
10,0.011363636363636364,0.267384916748286
11,0.014204545454545454,0.267384916748286
12,0.014204545454545454,0.2820763956904995
13,0.017045454545454544,0.2820763956904995
14,0.017045454545454544,0.29774730656219395
15,0.019886363636363636,0.29774730656219395
16,0.019886363636363636,0.32713026444662097
17,0.02556818181818182,0.32713026444662097
18,0.02556818181818182,0.3437806072477963
19,0.028409090909090908,0.3437806072477963
20,0.028409090909090908,0.3614103819784525
21,0.03125,0.3614103819784525
22,0.03125,0.3721841332027424
23,0.03409090909090909,0.3721841332027424
24,0.03409090909090909,0.3780607247796278
25,0.036931818181818184,0.3780607247796278
26,0.036931818181818184,0.4436826640548482
27,0.03977272727272727,0.4436826640548482
28,0.03977272727272727,0.4564152791380999
29,0.04261363636363636,0.4564152791380999
30,0.04261363636363636,0.47502448579823703
31,0.045454545454545456,0.47502448579823703
32,0.045454545454545456,0.5034280117531832
33,0.048295454545454544,0.5034280117531832
34,0.048295454545454544,0.5093046033300686
35,0.05113636363636364,0.5093046033300686
36,0.05113636363636364,0.5102840352595495
37,0.056818181818181816,0.5102840352595495
38,0.056818181818181816,0.5181194906953966
39,0.05965909090909091,0.5181194906953966
40,0.05965909090909091,0.5494613124387855
41,0.0625,0.5494613124387855
42,0.0625,0.5817825661116552
43,0.06534090909090909,0.5817825661116552
44,0.06534090909090909,0.6121449559255632
45,0.06818181818181818,0.6121449559255632
46,0.06818181818181818,0.6180215475024485
47,0.07102272727272728,0.6180215475024485
48,0.07102272727272728,0.6248775710088149
49,0.07386363636363637,0.6248775710088149
50,0.07386363636363637,0.6317335945151812
51,0.07670454545454546,0.6317335945151812
52,0.07670454545454546,0.6444662095984329
53,0.07954545454545454,0.6444662095984329
54,0.07954545454545454,0.6787463271302644
55,0.08238636363636363,0.6787463271302644
56,0.08238636363636363,0.6797257590597453
57,0.08522727272727272,0.6797257590597453
58,0.08522727272727272,0.682664054848188
59,0.08806818181818182,0.682664054848188
60,0.08806818181818182,0.6944172380019589
61,0.09090909090909091,0.6944172380019589
62,0.09090909090909091,0.7002938295788442
63,0.09375,0.7002938295788442
64,0.09375,0.7071498530852106
65,0.09659090909090909,0.7071498530852106
66,0.09659090909090909,0.7100881488736532
67,0.09943181818181818,0.7100881488736532
68,0.09943181818181818,0.7110675808031341
69,0.10511363636363637,0.7110675808031341
70,0.10511363636363637,0.7316356513222331
71,0.11363636363636363,0.7316356513222331
72,0.11363636363636363,0.7355533790401567
73,0.12215909090909091,0.7355533790401567
74,0.12215909090909091,0.7414299706170421
75,0.125,0.7414299706170421
76,0.125,0.742409402546523
77,0.13068181818181818,0.742409402546523
78,0.13068181818181818,0.7482859941234085
79,0.13352272727272727,0.7482859941234085
80,0.13352272727272727,0.7561214495592556
81,0.13636363636363635,0.7561214495592556
82,0.13636363636363635,0.7571008814887366
83,0.14488636363636365,0.7571008814887366
84,0.14488636363636365,0.7649363369245837
85,0.14772727272727273,0.7649363369245837
86,0.14772727272727273,0.7904015670910872
87,0.15056818181818182,0.7904015670910872
88,0.15056818181818182,0.7923604309500489
89,0.1534090909090909,0.7923604309500489
90,0.1534090909090909,0.7972575905974535
91,0.1590909090909091,0.7972575905974535
92,0.1590909090909091,0.8031341821743389
93,0.16193181818181818,0.8031341821743389
94,0.16193181818181818,0.8080313418217434
95,0.16477272727272727,0.8080313418217434
96,0.16477272727272727,0.8158667972575906
97,0.16761363636363635,0.8158667972575906
98,0.16761363636363635,0.8168462291870715
99,0.17045454545454544,0.8168462291870715
100,0.17045454545454544,0.8188050930460333
101,0.17329545454545456,0.8188050930460333
102,0.17329545454545456,0.8227228207639569
103,0.17613636363636365,0.8227228207639569
104,0.17613636363636365,0.8285994123408423
105,0.1846590909090909,0.8285994123408423
106,0.1846590909090909,0.8305582761998042
107,0.1875,0.8305582761998042
108,0.1875,0.8344760039177277
109,0.1903409090909091,0.8344760039177277
110,0.1903409090909091,0.8354554358472086
111,0.19318181818181818,0.8354554358472086
