,fpr,tpr
145,0.24147727272727273,0.8687561214495593
146,0.2471590909090909,0.8687561214495593
147,0.2471590909090909,0.871694417238002
148,0.25,0.871694417238002
149,0.25,0.8746327130264446
150,0.2528409090909091,0.8746327130264446
151,0.2528409090909091,0.881488736532811
152,0.2585227272727273,0.881488736532811
153,0.2585227272727273,0.8834476003917727
154,0.26136363636363635,0.8834476003917727
155,0.26136363636363635,0.8844270323212536
156,0.26420454545454547,0.8844270323212536
157,0.26420454545454547,0.8873653281096964
158,0.2727272727272727,0.8873653281096964
159,0.2727272727272727,0.9000979431929481
160,0.2755681818181818,0.9000979431929481
161,0.2755681818181818,0.9030362389813908
162,0.2784090909090909,0.9030362389813908
163,0.2784090909090909,0.9040156709108716
164,0.28125,0.9040156709108716
165,0.28125,0.9089128305582762
166,0.2897727272727273,0.9089128305582762
