,fpr,tpr
0,0.0,0.0
1,0.0,0.0009794319294809011
2,0.0,0.08031341821743389
3,0.002840909090909091,0.08031341821743389
4,0.002840909090909091,0.13907933398628794
5,0.005681818181818182,0.13907933398628794
6,0.005681818181818182,0.2546523016650343
7,0.008522727272727272,0.2546523016650343
8,0.008522727272727272,0.2742409402546523
9,0.011363636363636364,0.2742409402546523
10,0.011363636363636364,0.2791380999020568
11,0.014204545454545454,0.2791380999020568
12,0.014204545454545454,0.3281096963761019
13,0.017045454545454544,0.3281096963761019
14,0.017045454545454544,0.3330068560235064
15,0.019886363636363636,0.3330068560235064
16,0.019886363636363636,0.3437806072477963
17,0.02556818181818182,0.3437806072477963
18,0.02556818181818182,0.3516160626836435
19,0.028409090909090908,0.3516160626836435
20,0.028409090909090908,0.366307541625857
21,0.03125,0.366307541625857
22,0.03125,0.3712047012732615
23,0.03409090909090909,0.3712047012732615
24,0.03409090909090909,0.3819784524975514
25,0.036931818181818184,0.3819784524975514
26,0.036931818181818184,0.4054848188050931
27,0.03977272727272727,0.4054848188050931
28,0.03977272727272727,0.42801175318315376
29,0.04261363636363636,0.42801175318315376
30,0.04261363636363636,0.435847208619001
31,0.045454545454545456,0.435847208619001
32,0.045454545454545456,0.43682664054848186
33,0.048295454545454544,0.43682664054848186
34,0.048295454545454544,0.49657198824681686
35,0.05113636363636364,0.49657198824681686
36,0.05113636363636364,0.4975514201762977
37,0.05397727272727273,0.4975514201762977
38,0.05397727272727273,0.5034280117531832
39,0.056818181818181816,0.5034280117531832
40,0.056818181818181816,0.5533790401567091
41,0.05965909090909091,0.5533790401567091
42,0.05965909090909091,0.5592556317335945
43,0.0625,0.5592556317335945
44,0.0625,0.6033300685602351
45,0.06534090909090909,0.6033300685602351
46,0.06534090909090909,0.6062683643486778
47,0.06818181818181818,0.6062683643486778
48,0.06818181818181818,0.6170421155729677
49,0.07102272727272728,0.6170421155729677
50,0.07102272727272728,0.6190009794319294
51,0.07386363636363637,0.6190009794319294
52,0.07386363636363637,0.623898139079334
53,0.07670454545454546,0.623898139079334
54,0.07670454545454546,0.6268364348677767
55,0.07954545454545454,0.6268364348677767
56,0.07954545454545454,0.6346718903036239
57,0.08238636363636363,0.6346718903036239
58,0.08238636363636363,0.6464250734573947
59,0.08522727272727272,0.6464250734573947
60,0.08522727272727272,0.6591576885406464
61,0.08806818181818182,0.6591576885406464
62,0.08806818181818182,0.6611165523996082
63,0.09090909090909091,0.6611165523996082
64,0.09090909090909091,0.6650342801175319
65,0.09375,0.6650342801175319
66,0.09375,0.6777668952007836
67,0.09943181818181818,0.6777668952007836
68,0.09943181818181818,0.6953966699314398
69,0.10227272727272728,0.6953966699314398
70,0.10227272727272728,0.6973555337904016
71,0.10511363636363637,0.6973555337904016
72,0.10511363636363637,0.7051909892262488
73,0.10795454545454546,0.7051909892262488
74,0.10795454545454546,0.7071498530852106
75,0.11079545454545454,0.7071498530852106
76,0.11079545454545454,0.7149853085210578
77,0.11363636363636363,0.7149853085210578
78,0.11363636363636363,0.722820763956905
79,0.11647727272727272,0.722820763956905
80,0.11647727272727272,0.7247796278158668
81,0.11931818181818182,0.7247796278158668
82,0.11931818181818182,0.7267384916748286
83,0.12215909090909091,0.7267384916748286
84,0.12215909090909091,0.7286973555337904
85,0.1278409090909091,0.7286973555337904
86,0.1278409090909091,0.732615083251714
87,0.13068181818181818,0.732615083251714
88,0.13068181818181818,0.7443682664054848
89,0.13352272727272727,0.7443682664054848
90,0.13352272727272727,0.7463271302644466
91,0.13636363636363635,0.7463271302644466
92,0.13636363636363635,0.7492654260528894
93,0.13920454545454544,0.7492654260528894
94,0.13920454545454544,0.7512242899118511
95,0.14204545454545456,0.7512242899118511
96,0.14204545454545456,0.7541625857002938
97,0.14488636363636365,0.7541625857002938
98,0.14488636363636365,0.7688540646425074
99,0.14772727272727273,0.7688540646425074
100,0.14772727272727273,0.7727717923604309
101,0.15056818181818182,0.7727717923604309
102,0.15056818181818182,0.7806072477962782
103,0.1534090909090909,0.7806072477962782
104,0.1534090909090909,0.7894221351616063
105,0.15625,0.7894221351616063
106,0.15625,0.7943192948090108
107,0.1590909090909091,0.7943192948090108
108,0.1590909090909091,0.801175318315377
109,0.16193181818181818,0.801175318315377
110,0.16193181818181818,0.8060724779627816
111,0.16477272727272727,0.8060724779627816
